StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q5_5_TEXT,Q6,Q7,Q8,Q9,Q9_2_TEXT,Q9,Q9_4_TEXT,Q9,Q10,Q10_9_TEXT,Q11,Q11_3_TEXT,Q97,Q98,CP/PI 1,CP/PI 2,CP/PI 3,CP/PI 4,PU 1,PU 2,Repeat of PU 2,PU 3,PU 4,SQ/SYQ/AC 1,SQ/SYQ/AC 2,SQ/SYQ/AC 3,SQ/SYQ/AC 4,IQ 1,IQ 2,IQ 3,IQ 4,IQ 5,PS 1,PS 2,PS 3,PS 4,PEOU 1,PEOU 2,PEOU 3,PEOU 4,ICSE 1,ICSE 2,ICSE 3,ICSE 4,SCSE 1,SCSE 2,SCSE 3,SCSE 4,BI 1,BI 2,BI 3,BI 4,AU 1,AU 2,AU 3,AU 4,PSOC/VOL 1,PSOC/VOL 2,PSOC/VOL 3,PSOC/VOL 4,Q102
11/23/22 8:40,11/23/22 8:47,0,100,431,1,11/23/22 8:47,,,,,32.7104,-117.0528,anonymous,EN,1,Montgomery College Germantown Campus,1,5,1,,Economics,4,1,2,2,3,,1,"3,4,6",,"1,2",,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,5,4,5,5,4,4,5,4,5,5,5,4,5,4,4,4,4,5,5,4,5,5,4,5,5,5,5,5,5,4,4,5,4,1
11/23/22 8:40,11/23/22 8:51,0,100,634,1,11/23/22 8:51,,,,,35.2294,-101.8106,anonymous,EN,1,Yale University,1,5,2,,fiscal,1,1,2,1,3,,2,"3,4",,"1,2",,5,4,5,4,5,5,4,5,5,5,4,5,4,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 8:41,11/23/22 8:51,0,100,636,1,11/23/22 8:51,,,,,42.2125,-70.9961,anonymous,EN,1,Yale University,1,3,4,,fiscal,2,1,2,1,3,,1,"3,5",,1,,4,4,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,4,5,1
11/23/22 8:49,11/23/22 8:54,0,100,329,1,11/23/22 8:54,,,,,42.0986,-72.5931,anonymous,EN,1,University of florida,2,7,3,,IT,3,1,2,2,2,,2,"2,4",,1,,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,4,4,1
11/23/22 8:35,11/23/22 8:55,0,100,1195,1,11/23/22 8:55,,,,,34.4993,-84.9373,anonymous,EN,1,Emory University,1,6,4,,child and adolescent psychology ,3,1,2,2,2,,2,2,,1,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 8:35,11/23/22 8:55,0,100,1193,1,11/23/22 8:55,,,,,42.153,-84.0358,anonymous,EN,1,Purdue University,1,7,3,,clinical psychology,3,1,2,2,2,,2,2,,1,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 8:35,11/23/22 8:55,0,100,1193,1,11/23/22 8:55,,,,,36.7126,-121.6437,anonymous,EN,1,Purdue University,2,6,4,,forensic psychology ,3,1,2,2,2,,1,2,,"1,2",,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 8:35,11/23/22 8:55,0,100,1190,1,11/23/22 8:55,,,,,30.4198,-86.628,anonymous,EN,1,Vanderbilt University,2,6,4,,fashion design,3,1,2,2,2,,2,2,,1,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 8:35,11/23/22 8:55,0,100,1189,1,11/23/22 8:55,,,,,29.7638,-95.4924,anonymous,EN,1,University of Virginia,2,7,3,,video game design ,4,1,2,2,2,,1,2,,"1,2",,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,1
11/23/22 8:35,11/23/22 8:55,0,100,1187,1,11/23/22 8:55,,,,,45.5999,-121.1871,anonymous,EN,1,Georgetown University,2,7,3,,web design,4,1,2,2,2,,2,2,,1,,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 8:52,11/23/22 9:03,0,100,661,1,11/23/22 9:03,,,,,45.5999,-121.1871,anonymous,EN,1,Tufts University ,1,7,1,,Teacher Education Major,3,1,2,,1,,2,4,,1,,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,1
11/23/22 8:46,11/23/22 9:08,0,100,1349,1,11/23/22 9:08,,,,,40.6739,-73.9358,anonymous,EN,1,New York University,1,5,2,,engineering,4,1,2,2,1,,2,"3,4",,1,,4,4,4,4,5,4,5,5,5,4,4,5,5,4,4,5,4,4,5,4,4,5,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,5,5,4,4,5,5,4,4,4,5,4,1
11/23/22 8:46,11/23/22 9:09,0,100,1383,1,11/23/22 9:09,,,,,40.8343,-73.9235,anonymous,EN,1,Bernard University,1,3,4,,Computer,3,1,2,1,3,,2,4,,2,,4,4,4,4,5,4,4,4,4,5,4,4,4,5,4,4,4,4,5,5,5,4,5,4,5,5,4,5,4,5,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,5,1
11/23/22 8:46,11/23/22 9:09,0,100,1400,1,11/23/22 9:09,,,,,40.7513,-73.883,anonymous,EN,1,New York University,2,4,2,,engineering,4,1,2,1,2,,2,"4,5,7",,2,,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,5,4,4,5,5,4,4,4,4,5,5,4,4,4,4,4,4,4,4,5,4,1
11/23/22 8:44,11/23/22 9:10,0,100,1543,1,11/23/22 9:10,,,,,44.9834,-93.2622,anonymous,EN,1,Temple University,1,8,2,,Architecture,4,1,2,2,2,,2,"2,6",,"1,2",,5,5,4,4,4,3,4,4,4,4,3,4,4,5,4,4,5,5,4,4,3,3,5,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,3,5,5,5,3,1
11/23/22 8:46,11/23/22 9:10,0,100,1443,1,11/23/22 9:10,,,,,42.9339,-78.8046,anonymous,EN,1,New York University,2,3,4,,engineering,3,1,2,3,2,,2,"3,8",,2,,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,4,5,5,4,4,4,5,4,4,4,4,5,4,4,5,4,4,4,4,5,5,4,4,4,5,5,1
11/23/22 8:46,11/23/22 9:11,0,100,1474,1,11/23/22 9:11,,,,,40.5828,-73.9532,anonymous,EN,1,Bernard University,2,5,3,,Computer,3,1,2,2,2,,2,"6,7",,2,,4,4,4,5,4,4,4,4,4,4,4,4,5,4,5,4,5,4,4,4,5,4,4,5,4,4,4,4,5,5,4,5,4,5,5,5,4,4,4,4,4,4,4,4,5,5,4,4,1
11/23/22 8:59,11/23/22 9:11,0,100,716,1,11/23/22 9:11,,,,,36.5802,-121.8443,anonymous,EN,1,Johns Hopkins University,2,8,1,,Nursing,2,1,2,1,1,,1,"3,6",,2,,4,5,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,2,4,4,3,4,4,5,5,4,4,4,4,4,4,4,4,4,5,4,4,5,5,1
11/23/22 8:46,11/23/22 9:12,0,100,1509,1,11/23/22 9:12,,,,,40.6446,-73.9743,anonymous,EN,1,Bernard University,2,3,4,,medical,3,1,2,2,2,,2,"6,7",,1,,4,4,5,4,5,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,5,4,5,5,5,4,4,5,4,4,4,4,4,4,5,5,4,4,5,4,4,5,4,4,4,4,4,4,1
11/23/22 9:00,11/23/22 9:18,0,100,1054,1,11/23/22 9:18,,,,,40.871,-73.051,anonymous,EN,1,Arizona State University,2,6,4,,graphic design,3,1,2,2,2,,1,2,,1,,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 9:00,11/23/22 9:18,0,100,1064,1,11/23/22 9:18,,,,,42.3649,-71.0987,anonymous,EN,1,Rice University,2,6,4,,Computer programming,3,1,2,2,2,,2,2,,1,,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,1
11/23/22 9:00,11/23/22 9:18,0,100,1059,1,11/23/22 9:18,,,,,26.165,-97.9892,anonymous,EN,1,University of Pittsburgh,2,6,4,,cybersecurity,3,1,2,2,2,,2,2,,1,,5,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,1
11/23/22 9:00,11/23/22 9:19,0,100,1085,1,11/23/22 9:19,,,,,42.0986,-72.5931,anonymous,EN,1,University of Rochester,2,7,3,,database management,4,1,2,2,2,,1,2,,"1,2",,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 9:01,11/23/22 9:19,0,100,1083,1,11/23/22 9:19,,,,,43.2147,-82.9955,anonymous,EN,1,University of Florida,2,7,3,,information technology,4,1,2,2,2,,1,2,,"1,2",,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,1
11/23/22 9:01,11/23/22 9:19,0,100,1078,1,11/23/22 9:19,,,,,41.7265,-87.5593,anonymous,EN,1,Indiana University East,2,7,3,,network administration,4,1,2,2,2,,1,2,,"1,2",,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 9:15,11/23/22 9:31,0,100,940,1,11/23/22 9:31,,,,,32.3904,-93.7117,anonymous,EN,1,Manhattan College,2,5,3,,financial,2,1,2,1,2,,2,"5,7",,1,,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,5,5,4,4,4,4,5,4,4,4,4,5,4,4,5,5,4,4,4,5,5,4,5,4,4,4,4,4,4,1
11/23/22 9:15,11/23/22 9:31,0,100,976,1,11/23/22 9:31,,,,,40.598,-73.9467,anonymous,EN,1,Manhattan College,1,5,3,,Computer,3,1,2,3,3,,2,"2,3,6",,1,,4,4,4,5,4,4,4,4,4,5,4,4,4,5,4,4,4,4,5,4,4,4,5,4,5,4,4,5,4,4,4,4,5,4,5,5,5,5,4,4,4,5,4,4,5,4,4,4,1
11/23/22 9:35,11/23/22 9:40,0,100,280,1,11/23/22 9:40,,,,,42.3575,-83.2162,anonymous,EN,1,Collage Inc,1,6,1,,Construction machinery,4,1,2,2,3,,2,"3,5,7",,2,,5,5,5,4,5,5,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,5,5,1
11/23/22 9:35,11/23/22 9:40,0,100,290,1,11/23/22 9:40,,,,,40.7894,-81.4192,anonymous,EN,1,Collage Inc,2,4,1,,Construction machinery,4,1,2,2,2,,3,"3,5,7",,1,,5,5,5,5,5,5,4,5,5,4,5,5,4,5,5,5,4,5,5,3,5,5,4,5,5,5,5,5,4,5,5,4,4,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,1
11/23/22 9:40,11/23/22 9:42,0,100,146,1,11/23/22 9:42,,,,,42.0986,-72.5931,anonymous,EN,1,University of Maryland,2,2,2,,Major in Education,3,1,2,1,1,,2,"2,4,5",,1,,3,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,3,4,3,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,1
11/23/22 9:35,11/23/22 9:45,0,100,642,1,11/23/22 9:45,,,,,40.6462,-73.9559,anonymous,EN,1,Cornell University,1,2,3,,medical,2,1,2,2,2,,2,"2,4",,2,,4,4,5,4,4,5,5,4,4,5,5,5,5,4,4,5,4,4,5,5,5,5,5,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,5,4,4,5,4,5,5,5,4,4,1
11/23/22 9:36,11/23/22 9:46,0,100,580,1,11/23/22 9:46,,,,,40.6627,-73.9138,anonymous,EN,1,Manhattan College,2,3,3,,medical,3,1,2,,3,,2,"5,6,7",,"1,2",,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,5,5,5,5,4,5,5,4,5,4,5,4,5,5,5,4,4,5,4,5,5,5,5,4,4,5,4,4,4,4,4,1
11/23/22 9:35,11/23/22 9:47,0,100,708,1,11/23/22 9:47,,,,,40.8562,-73.3037,anonymous,EN,1,Cornell University,2,4,3,,medical,3,2,1,,2,,2,"5,7",,1,,4,4,5,4,4,4,4,4,4,4,5,4,4,4,5,4,5,5,5,4,5,4,4,4,4,5,5,5,4,4,5,4,4,4,5,4,4,4,5,4,5,4,4,5,4,5,4,4,1
11/23/22 9:35,11/23/22 9:47,0,100,723,1,11/23/22 9:47,,,,,40.873,-73.8233,anonymous,EN,1,Cornell University,1,3,3,,medical,4,1,2,2,3,,2,"2,6",,2,,4,4,4,4,5,4,4,4,4,4,5,5,4,4,5,4,4,5,5,4,4,4,4,4,5,4,4,5,4,4,5,4,4,5,4,4,4,4,5,5,5,5,4,4,4,4,5,4,1
11/23/22 9:41,11/23/22 9:52,0,100,645,1,11/23/22 9:52,,,,,35.4666,-79.1758,anonymous,EN,1,Laurel College Center,2,5,1,,Department of Finance,4,1,2,2,2,,2,"2,3,4",,"1,2",,5,5,4,5,5,5,5,5,5,5,4,4,4,5,5,3,5,5,5,4,5,5,4,4,5,4,4,4,4,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,4,1
11/23/22 9:42,11/23/22 9:52,0,100,638,1,11/23/22 9:52,,,,,40.0337,-83.1319,anonymous,EN,1,Laurel College Center,1,5,1,,Department of Finance,2,1,2,2,2,,1,"3,4,6",,"1,2",,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,4,5,5,5,5,4,4,5,5,5,4,4,5,5,5,5,5,5,1
11/23/22 9:41,11/23/22 9:52,0,100,663,1,11/23/22 9:52,,,,,29.7978,-90.8097,anonymous,EN,1,Laurel College Center,1,5,1,,Department of Finance,4,1,2,2,2,,4,"3,5,6",,"1,2",,2,5,5,5,4,5,4,5,5,4,5,5,4,5,5,4,5,5,5,5,4,5,4,5,4,5,5,5,4,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,1
11/23/22 9:41,11/23/22 9:52,0,100,647,1,11/23/22 9:52,,,,,27.9032,-82.2911,anonymous,EN,1,Laurel College Center,1,5,1,,Department of Finance,4,1,2,2,2,,2,"4,7",,"1,2",,5,5,5,5,5,5,5,5,5,4,4,4,5,4,5,5,5,5,4,5,4,5,5,5,5,4,5,4,5,4,5,5,5,5,5,4,5,5,5,5,4,4,4,5,5,5,5,5,1
11/23/22 9:41,11/23/22 9:52,0,100,672,1,11/23/22 9:52,,,,,40.7015,-73.8422,anonymous,EN,1,Laurel College Center,2,5,1,,Department of Finance,4,1,2,2,3,,2,"2,4,6",,2,,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,4,5,4,5,5,5,4,4,4,5,4,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,1
11/23/22 9:41,11/23/22 9:52,0,100,680,1,11/23/22 9:52,,,,,34.9274,-82.3186,anonymous,EN,1,Laurel College Center,2,5,1,,Department of Finance,4,1,2,2,2,,2,"6,8",,"1,2",,5,5,5,5,5,4,5,5,5,4,5,4,4,5,5,5,4,5,4,4,4,5,4,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 10:14,11/23/22 10:26,0,100,707,1,11/23/22 10:26,,,,,42.0986,-72.5931,anonymous,EN,1,"University of California, Los Angeles",1,2,4,,financial,4,1,2,3,1,,1,2,,1,,3,4,4,3,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,5,5,2,4,4,2,4,4,4,4,4,4,3,4,4,3,3,3,4,4,3,4,4,4,4,2,2,1
11/23/22 11:42,11/23/22 11:46,0,100,246,1,11/23/22 11:46,,,,,42.3068,-83.7059,anonymous,EN,1,University of Michigan,2,4,5,Graduate,"Industrial Engineering, Information",4,1,2,3,1,,2,"2,5,9",BlueJeans,"1,2",,4,4,4,3,4,4,3,3,3,3,3,4,4,2,4,5,5,2,2,4,3,3,3,2,5,2,2,3,3,4,3,3,5,5,5,5,4,4,4,4,5,5,4,3,5,5,4,2,1
11/23/22 8:15,11/23/22 11:59,0,100,13454,1,11/23/22 11:59,,,,,36.3125,-82.377,anonymous,EN,1,UCLA,1,7,2,,History,2,2,1,,1,,1,2,,1,,4,4,2,3,4,3,2,2,2,2,4,5,3,4,5,4,4,4,4,4,2,2,5,4,5,3,1,4,5,4,2,5,5,5,2,5,1,2,1,4,4,4,4,2,3,5,2,4,1
11/23/22 14:26,11/23/22 14:58,0,100,1927,1,11/23/22 14:58,,,,,29.6467,-82.3284,anonymous,EN,1,University of Florida,1,5,4,,Industrial an Systems Engineering,3,1,1,,1,,2,"2,3,4,5",,"1,2",,3,4,4,4,4,5,5,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,3,4,5,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,5,5,4,4,1,4,5,4,1
11/23/22 15:48,11/23/22 15:53,0,100,332,1,11/23/22 15:53,,,,,28.5274,-81.6012,anonymous,EN,1,University of Florida,2,6,4,,Nursing,4,1,2,2,4,Apartment with roommates,2,"2,3,4,5",,"1,2",,3,2,3,1,3,3,4,2,2,2,2,4,3,2,4,4,2,2,3,2,3,4,3,2,4,2,4,3,2,3,2,4,5,3,4,5,3,3,2,3,4,4,4,4,5,5,4,4,1
11/23/22 16:03,11/23/22 16:13,0,100,605,1,11/23/22 16:13,,,,,38.9635,-76.9672,anonymous,EN,1,University of Florida,1,5,5,,Veterinary Medicine,3,1,2,2,1,,1,"7,8",,"1,2",,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 16:09,11/23/22 16:15,0,100,399,1,11/23/22 16:15,,,,,42.2571,-88.8535,anonymous,EN,1,Florida Institute of Technology,2,7,1,,Economics,2,1,2,2,2,,2,"6,7,8",,1,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,1
11/23/22 16:54,11/23/22 16:57,0,100,198,1,11/23/22 16:58,,,,,25.9972,-80.3259,anonymous,EN,1,UF,2,9,1,,Political Science,4,1,1,,1,,3,"3,5",,"1,2",,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
11/23/22 17:41,11/23/22 17:47,0,100,350,1,11/23/22 17:47,,,,,47.6034,-122.3414,anonymous,EN,1,Apollo Institute,1,8,2,,Astrophysics,4,1,2,4,1,,2,"3,5",,1,,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,4,3,3,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,5,5,1
11/23/22 17:45,11/23/22 17:51,0,100,365,1,11/23/22 17:51,,,,,37.751,-97.822,anonymous,EN,1,Boston University,2,7,2,,Department of Law,2,1,2,2,2,,1,"2,3,5,6,7",,1,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,1
11/23/22 17:49,11/23/22 17:53,0,100,289,1,11/23/22 17:53,,,,,44.9863,-92.7278,anonymous,EN,1,University of Florida,1,7,3,,Chemical engineering,4,1,2,2,1,,2,"2,3,5",,"1,2",,5,4,3,2,4,3,4,3,3,4,3,4,4,3,4,4,4,4,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,5,5,3,2,2,2,2,2,2,4,4,5,4,4,1
11/23/22 18:09,11/23/22 18:15,0,100,403,1,11/23/22 18:15,,,,,35.2083,-89.8058,anonymous,EN,1,University of Florida,1,5,5,Just graduated,Mechanical,3,1,2,3,3,,3,"2,3,5",,"1,2,3",Tablet,2,4,4,1,5,1,5,4,4,2,4,5,4,3,5,5,5,5,4,2,3,3,3,3,4,4,4,4,4,2,2,2,5,4,5,5,2,2,2,4,4,4,2,4,1,1,1,1,1
11/23/22 18:18,11/23/22 18:23,0,100,281,1,11/23/22 18:23,,,,,43.6505,-83.4718,anonymous,EN,1,University of Michigan,2,7,3,,Psychology,4,1,2,3,3,,2,"4,6",,1,,4,5,5,5,4,5,4,4,4,4,4,4,5,4,4,4,4,5,4,4,3,4,4,4,4,4,4,4,4,5,3,4,4,4,4,4,4,5,4,4,4,4,5,5,4,5,5,5,1
11/23/22 18:19,11/23/22 18:34,0,100,882,1,11/23/22 18:34,,,,,44.971,-93.0498,anonymous,EN,1,University of Oregon,2,6,4,,Will remember,3,1,1,,2,,3,"5,7",,"1,2",,3,3,4,4,4,4,3,3,3,4,3,3,4,3,4,4,4,4,3,3,4,2,5,4,4,4,4,4,3,4,3,3,4,4,3,4,4,3,3,4,3,3,4,3,4,5,4,3,1
11/23/22 18:32,11/23/22 18:40,0,100,512,1,11/23/22 18:40,,,,,26.6932,-81.9129,anonymous,EN,1,University of Florida,2,5,5,Graduate (Masters),Marketing,4,1,2,3,4,Off-campus apartment,2,"2,3,5",,1,,4,4,4,2,5,4,5,4,4,5,5,4,4,3,5,2,4,4,4,4,4,4,4,4,4,5,2,5,4,4,4,4,5,2,5,5,2,2,4,4,2,4,4,4,5,5,5,4,1
11/23/22 18:37,11/23/22 18:41,0,100,268,1,11/23/22 18:41,,,,,42.0986,-72.5931,anonymous,EN,1,Brandeis University,2,7,2,,Language and Literature,4,1,2,2,3,,2,"5,6",,1,,4,5,4,5,4,4,4,4,4,4,5,4,5,4,4,4,4,4,5,4,4,4,4,4,5,4,5,5,4,5,4,4,5,4,5,5,4,5,5,4,4,4,5,4,5,4,5,5,1
11/23/22 18:39,11/23/22 18:55,0,100,962,1,11/23/22 18:55,,,,,45.0116,-93.0351,anonymous,EN,1,Rush University,2,9,1,,Science of Nursing,4,2,2,1,3,,4,5,,"1,2",,5,5,4,4,4,4,5,4,4,4,5,3,4,4,4,4,4,4,4,4,5,3,5,5,5,4,4,4,4,4,4,4,5,4,5,4,3,4,4,5,4,4,4,4,4,5,5,4,1
11/23/22 18:52,11/23/22 19:06,0,100,836,1,11/23/22 19:06,,,,,45.5999,-121.1871,anonymous,EN,1,Agawam Ecc,1,2,4,,it,3,1,1,,3,,3,3,,1,,2,2,4,3,3,3,2,3,3,4,3,1,4,2,2,3,4,2,4,4,4,2,2,1,3,2,2,1,2,3,4,4,2,2,1,2,3,2,2,4,4,1,4,3,3,2,2,2,1
11/23/22 19:00,11/23/22 19:07,0,100,425,1,11/23/22 19:07,,,,,42.0986,-72.5931,anonymous,EN,1,Princeton University,2,4,2,,Princeton University,2,1,1,,1,,1,2,,1,,4,4,5,5,4,4,4,4,4,4,5,4,4,4,5,4,4,4,5,5,5,5,4,5,5,5,5,4,5,4,4,4,4,5,4,4,4,5,4,4,4,4,5,4,4,4,4,4,1
11/23/22 18:59,11/23/22 19:10,0,100,652,1,11/23/22 19:10,,,,,37.751,-97.822,anonymous,EN,1,University of South Florida,2,7,1,,Civil engineering,1,1,1,,2,,2,"7,8",,1,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
11/23/22 19:21,11/23/22 19:33,0,100,745,1,11/23/22 19:33,,,,,44.9676,-93.1992,anonymous,EN,1,Carnegie Mellon University,1,7,4,,Engineering,3,1,2,,2,,3,6,,"1,2",,2,2,3,3,3,2,2,2,2,2,3,4,2,3,3,4,4,3,4,3,5,2,5,5,3,2,3,2,3,3,3,3,3,3,2,3,2,2,3,3,3,2,2,2,4,4,4,4,1
11/23/22 19:27,11/23/22 19:39,0,100,720,1,11/23/22 19:39,,,,,42.0986,-72.5931,anonymous,EN,1,Florida International University,2,4,4,,General Business,2,1,2,1,3,,2,2,,1,,4,4,4,4,4,5,5,4,4,4,4,5,5,5,5,4,4,4,5,4,4,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,1
11/23/22 18:37,11/23/22 19:44,0,100,4011,1,11/23/22 19:44,,,,,42.3498,-71.0765,anonymous,EN,1,Vanderbilt University,1,6,2,,science and technology,4,1,1,,1,,2,"2,5",,1,,3,4,4,4,3,3,4,4,4,4,4,3,3,4,4,4,4,3,4,3,3,3,3,3,4,4,3,4,4,4,3,3,3,4,4,3,3,3,4,3,4,4,4,3,3,3,3,3,1
11/23/22 19:50,11/23/22 20:04,0,100,796,1,11/23/22 20:04,,,,,40.5837,-74.4136,anonymous,EN,1,brandeis university,1,5,2,,Animal Science,2,1,2,1,1,,2,"2,5,7",,"1,2",,3,2,4,4,4,4,5,4,4,3,4,3,5,4,3,2,3,3,3,4,3,3,5,4,4,1,3,2,3,3,4,1,2,4,3,2,3,5,3,3,2,4,4,3,2,1,2,3,1
11/23/22 19:57,11/23/22 20:04,0,100,423,1,11/23/22 20:04,,,,,42.4748,-71.4499,anonymous,EN,1,Yale University,2,4,2,,The news media,1,1,1,,2,,1,6,,"1,2",,3,4,4,3,4,3,4,4,4,2,4,4,4,4,4,4,4,5,5,3,3,3,5,3,5,4,4,4,5,4,3,5,4,5,3,4,2,5,4,2,3,3,3,4,4,4,5,5,1
